CT,x_middle,x_left,x_right
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/0_12.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/0_12-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/0_12-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/0_12-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/0_11.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/0_11-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/0_11-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/0_11-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/0_13.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/0_13-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/0_13-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/0_13-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/0_14.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/0_14-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/0_14-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/0_14-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/0_15.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/0_15-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/0_15-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/0_15-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_0.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_0-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_0-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_0-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_1.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_1-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_1-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_1-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_2.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_2-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_2-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_2-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_5.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_5-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_5-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_5-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_3.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_3-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_3-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_3-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_6.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_6-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_6-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_6-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_4.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_4-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_4-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_4-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_7.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_7-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_7-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_7-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_8.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_8-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_8-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_8-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_9.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_9-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_9-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_9-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_10.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_10-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_10-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_10-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_14.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_14-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_14-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_14-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_15.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_15-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_15-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_15-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_11.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_11-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_11-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_11-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_12.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_12-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_12-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_12-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0631_0/fourCm/1_13.nii.gz,/home/lwj/imageDRR/all_oral120/0631_0/middle/1_13-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/left/1_13-drr.tif,/home/lwj/imageDRR/all_oral120/0631_0/right/1_13-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_6.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_6-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_6-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_6-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_3.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_3-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_3-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_3-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_7.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_7-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_7-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_7-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_4.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_4-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_4-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_4-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_8.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_8-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_8-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_8-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_5.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_5-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_5-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_5-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_0.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_0-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_0-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_0-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_1.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_1-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_1-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_1-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_2.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_2-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_2-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_2-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_9.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_9-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_9-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_9-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_10.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_10-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_10-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_10-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_11.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_11-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_11-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_11-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_12.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_12-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_12-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_12-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_13.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_13-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_13-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_13-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_14.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_14-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_14-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_14-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/0_15.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/0_15-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/0_15-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/0_15-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_0.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_0-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_0-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_0-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_1.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_1-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_1-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_1-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_2.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_2-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_2-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_2-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_3.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_3-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_3-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_3-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_4.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_4-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_4-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_4-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_5.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_5-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_5-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_5-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_6.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_6-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_6-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_6-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_7.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_7-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_7-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_7-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_8.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_8-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_8-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_8-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_9.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_9-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_9-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_9-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_10.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_10-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_10-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_10-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_11.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_11-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_11-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_11-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_12.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_12-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_12-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_12-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_14.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_14-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_14-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_14-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_13.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_13-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_13-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_13-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0826_0/fourCm/1_15.nii.gz,/home/lwj/imageDRR/all_oral120/0826_0/middle/1_15-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/left/1_15-drr.tif,/home/lwj/imageDRR/all_oral120/0826_0/right/1_15-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_6.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_6-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_6-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_6-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_7.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_7-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_7-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_7-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_3.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_3-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_3-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_3-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_8.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_8-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_8-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_8-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_4.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_4-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_4-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_4-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_5.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_5-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_5-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_5-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_0.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_0-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_0-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_0-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_1.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_1-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_1-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_1-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_2.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_2-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_2-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_2-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_9.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_9-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_9-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_9-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_10.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_10-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_10-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_10-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_11.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_11-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_11-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_11-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_12.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_12-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_12-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_12-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_13.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_13-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_13-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_13-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_14.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_14-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_14-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_14-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/0_15.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/0_15-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/0_15-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/0_15-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_0.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_0-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_0-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_0-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_1.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_1-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_1-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_1-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_5.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_5-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_5-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_5-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_2.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_2-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_2-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_2-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_6.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_6-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_6-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_6-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_3.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_3-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_3-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_3-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_7.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_7-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_7-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_7-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_4.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_4-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_4-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_4-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_8.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_8-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_8-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_8-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_9.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_9-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_9-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_9-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_10.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_10-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_10-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_10-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_14.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_14-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_14-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_14-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_11.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_11-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_11-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_11-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_12.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_12-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_12-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_12-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0166_0/fourCm/1_13.nii.gz,/home/lwj/imageDRR/all_oral120/0166_0/middle/1_13-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/left/1_13-drr.tif,/home/lwj/imageDRR/all_oral120/0166_0/right/1_13-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0547_1/fourCm/0_6.nii.gz,/home/lwj/imageDRR/all_oral120/0547_1/middle/0_6-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/left/0_6-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/right/0_6-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0547_1/fourCm/0_7.nii.gz,/home/lwj/imageDRR/all_oral120/0547_1/middle/0_7-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/left/0_7-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/right/0_7-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0547_1/fourCm/0_3.nii.gz,/home/lwj/imageDRR/all_oral120/0547_1/middle/0_3-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/left/0_3-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/right/0_3-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0547_1/fourCm/0_8.nii.gz,/home/lwj/imageDRR/all_oral120/0547_1/middle/0_8-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/left/0_8-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/right/0_8-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0547_1/fourCm/0_4.nii.gz,/home/lwj/imageDRR/all_oral120/0547_1/middle/0_4-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/left/0_4-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/right/0_4-drr.tif
/home/lwj/home/lwj/oral_data/nii/all_oral/0547_1/fourCm/0_5.nii.gz,/home/lwj/imageDRR/all_oral120/0547_1/middle/0_5-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/left/0_5-drr.tif,/home/lwj/imageDRR/all_oral120/0547_1/right/0_5-drr.tif
